核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1503083488|2015/3/23|2015/3/23|10172|保障型保险|INSUR_CATE_CODE = '2'
1203487885|2008/8/15|2008/8/15|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1500115709|2014/4/19|2014/4/19|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506565522|2014/2/10|2014/2/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1170793335|2007/9/12|2007/9/12|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1524038625|2015/8/25|2015/8/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1271068050|2011/4/21|2014/5/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527719207|2016/1/28|2016/1/28|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527994275|2016/2/18|2016/2/18|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1236922387|2016/2/1|2016/2/1|10172|保障型保险|INSUR_CATE_CODE = '2'
1511029823|2014/6/30|2014/6/30|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1303980760|2012/12/3|2012/12/3|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1500061784|2013/2/17|2013/2/17|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1504770111|2013/11/19|2014/5/23|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1320457413|2012/7/19|2012/7/19|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1276721769|2016/2/5|2016/2/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525159448|2015/10/13|2015/10/13|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1500594994|2016/1/28|2016/1/28|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1237005008|2015/10/14|2015/10/14|10172|保障型保险|INSUR_CATE_CODE = '2'
1518272592|2015/3/4|2015/3/4|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527495834|2016/1/19|2016/1/19|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1525011150|2015/10/5|2015/10/5|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513453710|2014/9/21|2016/1/20|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1526469919|2015/12/4|2015/12/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1266120473|2011/4/28|2012/8/18|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505275607|2013/12/5|2013/12/5|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1516455076|2016/1/13|2016/1/13|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1506051091|2015/10/12|2015/10/12|10172|保障型保险|INSUR_CATE_CODE = '2'
1511862993|2014/7/31|2014/7/31|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1523874750|2015/8/18|2015/8/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1524847554|2015/9/25|2015/9/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1220034754|2014/8/13|2014/8/13|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1507883000|2014/3/27|2014/3/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527642285|2016/1/25|2016/1/25|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1512186392|2014/9/7|2014/9/7|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1298111933|2016/2/4|2016/2/4|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1099134499|2015/7/20|2015/7/20|10172|保障型保险|INSUR_CATE_CODE = '2'
1251654004|2010/9/3|2012/12/11|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527568293|2016/1/21|2016/1/21|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1521403055|2015/5/18|2015/5/18|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1298853869|2012/2/1|2012/2/1|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1321179514|2012/7/25|2013/12/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527670183|2016/1/26|2016/1/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1521317846|2015/5/14|2015/5/14|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1511112245|2016/1/16|2016/1/16|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1245892462|2015/8/6|2015/8/6|10172|保障型保险|INSUR_CATE_CODE = '2'
1217108044|2014/7/12|2014/7/12|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1164104558|2014/4/15|2014/4/15|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1512776180|2014/8/31|2014/8/31|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1326946244|2012/9/10|2015/6/8|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527157147|2016/1/4|2016/1/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1515037035|2014/11/12|2014/11/12|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1152723327|2011/10/14|2011/10/14|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1173320921|2016/1/10|2016/1/10|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1503739634|2015/4/16|2015/4/16|10172|保障型保险|INSUR_CATE_CODE = '2'
1149238708|2009/2/27|2009/2/27|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1505709777|2013/12/20|2013/12/20|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1134345542|2006/11/2|2006/11/2|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1503970223|2013/10/18|2013/10/18|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1506275307|2015/7/12|2015/7/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1509079848|2014/5/5|2015/11/7|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525310304|2016/2/15|2016/2/15|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1515061331|2016/2/2|2016/2/2|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1166337503|2015/8/26|2015/8/26|10172|保障型保险|INSUR_CATE_CODE = '2'
1525155335|2016/3/17|2016/3/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1219111234|2015/1/9|2015/1/9|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1508071094|2014/4/1|2014/4/1|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1120480465|2006/1/11|2016/2/19|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1506164165|2014/1/12|2015/11/24|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1307800042|2013/5/24|2014/11/7|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1257581268|2014/4/15|2014/4/15|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1507385104|2015/7/20|2016/1/28|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1521545516|2015/5/25|2015/5/25|10172|保障型保险|INSUR_CATE_CODE = '2'
1519973562|2015/3/24|2015/3/24|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1502760911|2013/8/26|2013/8/26|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1128015252|2006/9/5|2015/2/25|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1511923171|2014/8/2|2014/8/4|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1274900076|0001/1/1|2016/1/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527772001|2016/1/30|2016/1/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1521762843|2015/5/29|2015/5/29|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1527884365|2016/2/5|2016/2/5|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1155022032|2015/3/3|2015/3/3|10172|保障型保险|INSUR_CATE_CODE = '2'
1526672396|2015/12/14|2015/12/14|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1500264946|2013/11/29|2013/11/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1514046561|2014/10/12|2014/10/12|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527790633|2016/1/31|2016/1/31|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1142752773|2015/4/2|2015/4/2|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1263840398|2014/9/22|2014/9/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1509380863|2014/8/15|2014/8/15|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1500044273|2016/2/3|2016/2/3|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1527568482|2016/1/22|2016/1/22|10172|保障型保险|INSUR_CATE_CODE = '2'
1506510151|2014/6/28|2015/6/25|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1142136994|2014/11/29|2014/11/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1520902181|2015/4/27|2015/5/19|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1525838774|2015/11/9|2015/11/9|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1152897796|2007/3/8|2016/2/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1509082869|2014/5/5|2014/5/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1320314490|2015/11/20|2015/11/20|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1509337138|2016/2/2|2016/2/2|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1504814607|2015/6/2|2015/6/2|10172|保障型保险|INSUR_CATE_CODE = '2'
1511586137|2014/7/21|2014/7/21|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1307724436|2012/12/6|2012/12/6|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1298017558|2014/11/13|2014/11/13|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1273523079|2011/5/15|2011/5/15|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1514012452|2014/10/11|2015/12/24|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527369592|2016/1/13|2016/1/13|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515947167|2014/12/8|2014/12/8|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1291979908|2016/1/18|2016/1/18|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1526134259|2015/11/20|2015/11/20|10172|保障型保险|INSUR_CATE_CODE = '2'
1339845206|2015/1/7|2015/1/7|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1500062249|2013/9/29|2013/9/29|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1208581654|2015/4/15|2015/4/15|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527853598|2016/2/3|2016/2/3|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1122395266|2006/3/3|2006/3/3|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1265470752|2011/2/28|2015/1/13|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1517381769|2015/1/12|2015/1/12|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1177210297|2016/1/21|2016/1/21|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1516117732|2016/1/29|2016/1/29|10172|保障型保险|INSUR_CATE_CODE = '2'
1136667723|2015/10/16|2015/10/16|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527804561|2016/2/1|2016/2/1|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1100500215|2015/6/10|2015/6/10|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1262157663|2011/1/13|2014/4/24|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1148500122|2010/3/9|2015/12/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1512816757|2014/9/2|2014/9/2|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1086168668|2010/9/21|2010/9/21|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1526267505|2015/11/26|2015/11/26|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1108634401|2015/5/27|2015/8/26|10172|保障型保险|INSUR_CATE_CODE = '2'
1239792788|2012/9/27|2014/6/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1194606244|2013/9/2|2013/9/2|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1518775460|2015/1/26|2015/1/26|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1514949081|2014/11/10|2014/11/10|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1504307760|2013/11/1|2015/12/11|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1156058925|2008/9/25|2015/8/25|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1097253931|2012/6/4|2012/6/4|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1157203950|2015/3/27|2016/1/14|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1506892146|2015/11/9|2015/11/9|10172|保障型保险|INSUR_CATE_CODE = '2'
1518305040|2015/4/9|2015/4/9|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1152849335|2014/11/16|2014/11/16|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1523400176|2015/7/29|2015/7/29|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1271068050|2011/4/21|2014/5/9|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1326206564|2012/9/4|2012/9/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1332168946|2013/4/9|2013/4/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1286481411|2011/9/19|2011/9/19|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1523589950|2015/10/10|2015/10/10|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1506125250|2016/2/17|2016/2/17|10172|保障型保险|INSUR_CATE_CODE = '2'
1513798159|2015/11/12|2015/11/12|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1350632955|2013/3/5|2013/3/5|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506402017|2014/1/23|2014/1/23|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1276721769|2016/2/5|2016/2/5|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527507684|2016/1/19|2016/1/19|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1500073949|2013/2/25|2014/1/17|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506494987|2014/1/28|2014/1/28|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1212623278|2015/8/20|2016/1/12|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1285900948|2016/1/13|2016/1/13|10172|保障型保险|INSUR_CATE_CODE = '2'
1258819744|2010/12/2|2010/12/2|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1503498430|2013/9/27|2013/9/27|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1520892675|2015/4/27|2015/4/27|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1266120473|2011/3/6|2011/3/6|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1140859290|0001/1/1|2015/12/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527872730|2016/2/4|2016/2/4|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506251192|2014/1/16|2014/1/16|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1513749171|2016/1/28|2016/1/28|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1519238682|2015/10/10|2015/12/14|10172|保障型保险|INSUR_CATE_CODE = '2'
1506666455|2014/2/15|2014/2/15|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527569989|2016/1/21|2016/1/21|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1514673759|2015/11/12|2015/11/19|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527642285|2016/1/25|2016/1/25|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1195121677|2008/5/23|2014/2/28|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1504655076|2015/1/22|2016/2/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1504361595|2013/11/4|2013/11/4|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1334705062|2016/3/7|2016/3/7|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1121134672|2015/5/15|2016/2/5|10172|保障型保险|INSUR_CATE_CODE = '2'
1525731231|2015/11/5|2015/11/5|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1523610154|2015/8/7|2015/8/7|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1212357597|2009/1/9|2016/2/19|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527670183|2016/1/26|2016/1/26|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1309870763|2016/1/25|2016/1/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1504151497|2013/10/31|2013/10/31|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527540746|2016/1/20|2016/1/20|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1509793255|2015/3/20|2015/12/25|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1503022703|2015/7/1|2015/7/1|10172|保障型保险|INSUR_CATE_CODE = '2'
1526161380|2015/11/21|2015/11/21|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1500028796|2013/1/21|2013/1/21|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1523545056|2015/8/4|2015/8/4|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1515037035|2014/11/12|2014/11/12|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1508206682|2014/4/4|2015/11/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506793348|2014/2/21|2014/2/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527883626|2016/2/5|2016/2/5|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1513040538|2016/1/21|2016/1/21|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1509864623|2015/4/24|2015/4/24|10172|保障型保险|INSUR_CATE_CODE = '2'
1099848698|2010/2/11|2015/11/27|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1205408268|2016/1/18|2016/1/18|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1506622786|2014/2/13|2014/2/13|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1509079848|2014/5/5|2015/11/7|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1508190171|2014/4/4|2015/11/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520973303|2015/4/29|2015/4/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1267701036|2012/9/28|2012/9/28|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1506623622|2015/8/19|2016/2/18|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1516094880|2015/12/15|2016/2/19|10172|保障型保险|INSUR_CATE_CODE = '2'
1284392309|2012/5/7|2012/5/7|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519920214|2015/3/23|2015/3/23|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1122719383|2015/7/7|2015/7/7|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1153449015|2007/3/12|2014/11/30|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1518579108|2015/1/20|2015/1/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1150859226|2015/5/26|2015/5/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1250382343|2010/9/1|2010/9/1|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1524496646|2016/1/26|2016/1/26|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1526322048|2016/3/16|2016/3/16|10172|保障型保险|INSUR_CATE_CODE = '2'
1291527778|2012/3/30|2012/3/30|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1256033807|2012/9/17|2012/9/17|20160|手机银行|T03_INTER_MBANK_SERV_CONTR 客户为有效，则认为是客户为签约客户
1512249782|2014/8/14|2014/8/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1307800042|2014/11/7|2015/10/26|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1527912967|2016/2/13|2016/2/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1510484750|2014/6/17|2014/6/17|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
