核心客户号,金融资产代码_107,金融资产代码_130,金融资产代码_170
1234892238,0.0,0.0,0.0
1507498773,0.0,1.0,0.0
1526949404,1.0,1.0,0.0
1500654400,0.0,0.0,0.0
1152325028,0.0,1.0,0.0
1320282061,0.0,1.0,0.0
1266923760,0.0,0.0,0.0
1287929932,0.0,1.0,0.0
1527027525,0.0,0.0,0.0
1507132935,0.0,1.0,0.0
1501875429,0.0,0.0,0.0
1515305676,0.0,0.0,0.0
1506165480,0.0,0.0,0.0
1319258930,0.0,0.0,0.0
1115913311,0.0,1.0,1.0
1508096212,0.0,0.0,0.0
1127947574,0.0,1.0,0.0
1525439590,0.0,0.0,0.0
1095777196,0.0,0.0,0.0
1161551299,0.0,1.0,0.0
1514097447,0.0,1.0,0.0
1526223237,0.0,1.0,0.0
1063609194,0.0,1.0,0.0
1501872678,0.0,0.0,0.0
1500050407,0.0,1.0,0.0
1258141794,0.0,0.0,0.0
1525114670,0.0,0.0,0.0
1524040966,1.0,0.0,0.0
1183194358,0.0,0.0,0.0
1508444720,0.0,0.0,0.0
1511917866,0.0,1.0,0.0
1504568603,0.0,1.0,0.0
1520105943,0.0,0.0,0.0
1503450171,0.0,0.0,0.0
1521132246,0.0,0.0,0.0
1511167631,0.0,1.0,0.0
1506374888,0.0,1.0,0.0
1510037536,0.0,1.0,0.0
1506858323,0.0,1.0,0.0
1512712739,0.0,1.0,0.0
1238009099,0.0,1.0,0.0
1269917246,0.0,1.0,0.0
1137678694,0.0,1.0,0.0
1101678608,0.0,1.0,0.0
1505201032,0.0,0.0,0.0
1520962795,1.0,1.0,0.0
1312868855,0.0,1.0,1.0
1523490063,0.0,0.0,0.0
1520601026,0.0,0.0,0.0
1504431997,0.0,1.0,0.0
1508953953,1.0,1.0,0.0
1171026501,0.0,0.0,0.0
1508622760,0.0,1.0,0.0
1201999506,0.0,0.0,0.0
1505747793,0.0,1.0,0.0
1524027199,0.0,0.0,0.0
1508375916,0.0,1.0,0.0
1509256958,0.0,1.0,0.0
1526947172,0.0,0.0,0.0
1512550100,0.0,0.0,0.0
1171105238,1.0,1.0,0.0
1514636215,0.0,1.0,0.0
1509789268,0.0,1.0,0.0
1520929643,0.0,1.0,0.0
1523569744,0.0,1.0,0.0
1298888688,0.0,1.0,0.0
1519755732,0.0,0.0,0.0
1526521111,1.0,1.0,0.0
1514300646,0.0,1.0,0.0
1512330652,0.0,1.0,0.0
1506904866,0.0,1.0,0.0
1163106072,0.0,1.0,0.0
1223577424,0.0,0.0,0.0
1500072748,1.0,1.0,1.0
1517266119,0.0,1.0,0.0
1527397588,0.0,0.0,0.0
1140439216,1.0,0.0,0.0
1512552966,0.0,0.0,0.0
1509640796,0.0,0.0,0.0
1519470350,0.0,1.0,0.0
1519840614,0.0,0.0,0.0
1293413867,0.0,0.0,0.0
1248889887,0.0,1.0,1.0
1145272590,0.0,1.0,0.0
1145153702,0.0,1.0,0.0
1507163970,0.0,1.0,0.0
1327402549,0.0,1.0,0.0
1525476307,0.0,1.0,0.0
1527868952,1.0,1.0,0.0
1134871138,0.0,1.0,0.0
1516689735,0.0,0.0,0.0
1317941287,0.0,0.0,0.0
1514984229,0.0,0.0,0.0
1280567945,0.0,1.0,0.0
1276324520,0.0,0.0,0.0
1512011168,0.0,0.0,0.0
1513394740,0.0,1.0,0.0
1516446925,0.0,1.0,0.0
1274254836,1.0,1.0,0.0
1269746547,0.0,0.0,0.0
1506167441,0.0,1.0,0.0
1052803793,0.0,1.0,0.0
1507933985,0.0,1.0,0.0
1510306698,0.0,0.0,0.0
1097233175,0.0,1.0,0.0
1345387077,0.0,1.0,1.0
1244251650,0.0,1.0,0.0
1162794800,0.0,1.0,0.0
1504244092,0.0,0.0,0.0
1519237080,0.0,0.0,0.0
1507184123,0.0,1.0,0.0
1312776902,0.0,1.0,0.0
1517380016,1.0,0.0,0.0
1100496853,0.0,1.0,0.0
1299253341,0.0,0.0,0.0
1300117540,0.0,1.0,0.0
1505773398,0.0,1.0,0.0
1527235439,0.0,1.0,0.0
1516040210,0.0,1.0,0.0
1092804960,0.0,1.0,0.0
1508270161,0.0,1.0,0.0
1508652284,0.0,0.0,0.0
1507348800,0.0,1.0,0.0
1252685905,0.0,1.0,0.0
1142190390,0.0,0.0,0.0
1098253642,0.0,1.0,0.0
1520080664,0.0,1.0,0.0
1180361772,0.0,1.0,0.0
1501267469,0.0,0.0,0.0
1512440400,0.0,1.0,0.0
1525247077,0.0,1.0,0.0
1520928590,0.0,0.0,0.0
1163729639,0.0,0.0,0.0
1504722287,0.0,0.0,0.0
1258827307,0.0,0.0,0.0
1513413153,0.0,1.0,0.0
1526925459,0.0,0.0,0.0
1300608137,0.0,1.0,1.0
1519492022,0.0,1.0,0.0
1516669778,0.0,0.0,0.0
1192132505,0.0,0.0,0.0
1527028632,0.0,0.0,0.0
1500230151,0.0,0.0,0.0
1524502379,1.0,0.0,0.0
1526328102,0.0,1.0,0.0
1245718625,0.0,1.0,0.0
1196783749,0.0,1.0,0.0
1503420760,0.0,1.0,0.0
1512593587,0.0,1.0,0.0
1506412138,0.0,0.0,0.0
1510624934,0.0,1.0,0.0
1513173115,0.0,1.0,0.0
1520764579,0.0,0.0,0.0
1525375318,0.0,1.0,0.0
1506272186,0.0,1.0,0.0
1244442809,0.0,0.0,0.0
1514313472,0.0,0.0,0.0
1508499775,0.0,1.0,0.0
1098123883,0.0,1.0,0.0
1520688371,1.0,1.0,0.0
1142192308,0.0,1.0,0.0
1523093383,0.0,0.0,0.0
1519044602,0.0,1.0,0.0
1507743365,0.0,1.0,0.0
1519412971,0.0,1.0,0.0
1248224830,0.0,1.0,0.0
1236824946,0.0,1.0,0.0
1317052953,0.0,0.0,0.0
1507458813,0.0,0.0,0.0
1259913259,0.0,0.0,0.0
1527137759,0.0,0.0,0.0
1510210413,0.0,1.0,0.0
1169606335,0.0,1.0,0.0
1508859678,1.0,1.0,0.0
1228543857,0.0,1.0,0.0
1049867752,0.0,1.0,0.0
1501556347,1.0,1.0,0.0
1508646677,0.0,0.0,0.0
1517318664,0.0,1.0,0.0
1132232717,0.0,1.0,0.0
1524518372,0.0,1.0,0.0
1525611735,0.0,0.0,0.0
1515172189,0.0,1.0,0.0
1503631785,0.0,1.0,0.0
1506399518,0.0,1.0,0.0
1504710219,0.0,1.0,0.0
1505186409,0.0,1.0,0.0
1164103667,0.0,1.0,0.0
1318193042,0.0,1.0,1.0
1296300320,0.0,1.0,1.0
1506439356,0.0,1.0,0.0
1235280862,0.0,1.0,0.0
1527247726,1.0,1.0,0.0
1180061142,0.0,1.0,0.0
1506681229,1.0,0.0,0.0
1238081401,0.0,0.0,0.0
1511369848,1.0,0.0,0.0
1511334475,0.0,1.0,0.0
1160599608,0.0,1.0,0.0
1223779262,0.0,1.0,0.0
1524503753,0.0,1.0,0.0
1514021740,1.0,1.0,0.0
1506231264,0.0,1.0,0.0
1516275785,0.0,1.0,0.0
1162678607,0.0,1.0,0.0
1159635020,0.0,1.0,0.0
1157578649,0.0,1.0,0.0
1514457517,0.0,0.0,0.0
1518643329,0.0,0.0,0.0
1514730316,0.0,1.0,0.0
1502450876,0.0,1.0,0.0
1505388791,0.0,1.0,0.0
1516690070,0.0,0.0,0.0
1151598449,0.0,1.0,1.0
1514943079,0.0,1.0,0.0
1111822739,0.0,1.0,1.0
1502318098,0.0,1.0,0.0
1517386408,0.0,1.0,1.0
1342893662,0.0,0.0,0.0
1505860686,0.0,1.0,0.0
1520218894,0.0,0.0,0.0
1513999834,0.0,0.0,0.0
1186374544,0.0,1.0,0.0
1511611179,0.0,1.0,1.0
1516041860,0.0,1.0,0.0
1518233600,0.0,0.0,0.0
1516753690,1.0,1.0,0.0
1506551703,0.0,1.0,0.0
1271583923,0.0,1.0,0.0
1501167387,0.0,0.0,0.0
1210989760,0.0,1.0,0.0
1098228797,0.0,1.0,0.0
1501649579,0.0,1.0,0.0
1524522508,0.0,0.0,0.0
1506323211,0.0,1.0,0.0
1528121468,0.0,1.0,0.0
1154375717,0.0,1.0,0.0
1178149352,0.0,1.0,0.0
1522905521,1.0,0.0,0.0
1508415006,0.0,1.0,0.0
1150912559,0.0,0.0,0.0
1509473065,0.0,1.0,0.0
1127298274,0.0,1.0,0.0
1247596033,0.0,1.0,0.0
1502372145,0.0,0.0,0.0
1157603150,0.0,1.0,0.0
1519494303,0.0,1.0,0.0
1515674789,1.0,0.0,0.0
1051444270,0.0,1.0,1.0
1501806904,0.0,0.0,0.0
1514456855,0.0,1.0,0.0
1504181630,0.0,0.0,0.0
1527667078,0.0,1.0,0.0
1526619884,1.0,1.0,0.0
1283148293,1.0,0.0,0.0
1528020232,0.0,1.0,0.0
1500091301,0.0,1.0,0.0
1508630574,0.0,0.0,0.0
1167521559,0.0,0.0,0.0
1512860097,0.0,0.0,0.0
1503584495,0.0,1.0,0.0
1187240245,0.0,1.0,0.0
1514514087,0.0,0.0,0.0
1206388086,0.0,1.0,0.0
1520471651,0.0,0.0,0.0
1182441716,0.0,1.0,0.0
1527981690,0.0,1.0,0.0
1159000074,0.0,1.0,0.0
1197081713,0.0,1.0,0.0
1525683312,0.0,1.0,0.0
1170869899,0.0,1.0,0.0
1528233692,0.0,1.0,0.0
1526037972,0.0,0.0,0.0
1261255549,0.0,1.0,0.0
1524287510,0.0,0.0,0.0
1165819903,0.0,1.0,0.0
1198644680,0.0,1.0,0.0
1505746444,0.0,1.0,1.0
1515080061,0.0,0.0,0.0
1501875444,0.0,0.0,0.0
1187011861,0.0,1.0,0.0
1524887811,0.0,1.0,0.0
1155007820,0.0,1.0,0.0
1224497286,0.0,1.0,0.0
1248211335,0.0,0.0,0.0
1344563932,0.0,0.0,0.0
1525297810,0.0,1.0,0.0
1194338746,0.0,1.0,0.0
1218563174,0.0,1.0,0.0
1215634433,0.0,1.0,0.0
1283770868,0.0,0.0,0.0
1123376558,0.0,1.0,1.0
1184459226,0.0,1.0,0.0
1501811970,0.0,0.0,0.0
1203624299,0.0,1.0,0.0
1516758088,0.0,1.0,0.0
1500342770,0.0,0.0,0.0
1505763337,0.0,0.0,0.0
1527789452,0.0,0.0,0.0
1508652115,1.0,1.0,0.0
1500147274,0.0,1.0,0.0
1280430967,0.0,1.0,0.0
1522395497,0.0,1.0,0.0
1512819938,0.0,1.0,0.0
1315572895,0.0,1.0,0.0
1508009829,0.0,1.0,0.0
1255631148,0.0,1.0,0.0
1505627390,0.0,1.0,0.0
1117052006,1.0,1.0,0.0
1171122103,0.0,1.0,0.0
1519760434,0.0,1.0,0.0
1525561111,1.0,0.0,0.0
1506540795,0.0,0.0,0.0
1238246972,0.0,1.0,0.0
1317750169,0.0,0.0,0.0
1164648614,0.0,1.0,0.0
1218552589,0.0,1.0,0.0
1243925313,0.0,1.0,0.0
1508406452,0.0,1.0,0.0
1234649161,0.0,0.0,0.0
1500256033,0.0,1.0,0.0
1507016970,0.0,1.0,0.0
1509937161,0.0,1.0,1.0
1205022470,0.0,0.0,0.0
1526195637,0.0,1.0,0.0
1506538777,0.0,0.0,0.0
1507238456,0.0,1.0,0.0
1508244939,0.0,0.0,0.0
1259713820,0.0,1.0,0.0
1516758870,0.0,1.0,1.0
1507601585,0.0,0.0,0.0
1521261327,0.0,0.0,0.0
1096385214,0.0,1.0,0.0
1519006148,0.0,0.0,0.0
1324380339,0.0,1.0,0.0
1509283102,0.0,0.0,0.0
1520797820,0.0,0.0,0.0
1525033207,0.0,0.0,0.0
1512117004,0.0,1.0,0.0
1515426715,0.0,1.0,0.0
1513755349,0.0,1.0,0.0
1283554310,0.0,1.0,0.0
1503287372,0.0,1.0,0.0
1504316010,0.0,1.0,0.0
1509983132,0.0,0.0,0.0
1259637891,0.0,1.0,0.0
1142189883,0.0,1.0,0.0
1120478635,0.0,1.0,0.0
1506344988,0.0,1.0,1.0
1142186913,0.0,0.0,0.0
1521659222,0.0,0.0,0.0
1513422501,1.0,1.0,0.0
1284927134,0.0,1.0,0.0
1514168956,0.0,0.0,0.0
1304639597,0.0,1.0,0.0
1507884820,0.0,1.0,0.0
1279913201,0.0,1.0,0.0
1510675675,0.0,1.0,0.0
1519608379,0.0,0.0,0.0
1091537996,0.0,1.0,0.0
1183565108,0.0,1.0,0.0
1286391740,0.0,1.0,0.0
1161398457,0.0,0.0,0.0
1512338592,0.0,1.0,0.0
1525457017,0.0,0.0,0.0
1506295374,0.0,1.0,0.0
1124822611,0.0,0.0,0.0
1261402745,0.0,1.0,0.0
1510999647,0.0,1.0,0.0
1200647105,0.0,1.0,0.0
1293462474,0.0,0.0,0.0
1506952635,0.0,1.0,0.0
1516097191,0.0,1.0,0.0
1517620370,0.0,1.0,0.0
1515512413,0.0,1.0,0.0
1517870282,0.0,1.0,0.0
1140076385,0.0,1.0,0.0
1501058441,0.0,1.0,0.0
1120385123,0.0,0.0,0.0
1523498963,0.0,0.0,0.0
1262361293,0.0,1.0,0.0
1194375122,0.0,1.0,0.0
1525460204,0.0,1.0,0.0
1253212908,0.0,1.0,0.0
1195109433,0.0,1.0,0.0
1214117766,0.0,1.0,0.0
1259511985,0.0,1.0,0.0
1252858774,0.0,0.0,0.0
1062719172,0.0,1.0,0.0
1520556008,0.0,1.0,1.0
1524088593,0.0,0.0,0.0
1506841465,1.0,1.0,0.0
1520816354,0.0,1.0,0.0
1337837982,0.0,0.0,0.0
1250621929,0.0,1.0,0.0
1215392351,0.0,1.0,0.0
1505543761,0.0,0.0,0.0
1527919159,0.0,0.0,0.0
1161980352,0.0,1.0,1.0
1155266684,0.0,1.0,0.0
1502419180,0.0,1.0,0.0
1508868404,0.0,1.0,1.0
1525259130,0.0,1.0,0.0
1526022136,0.0,1.0,0.0
1270585262,0.0,1.0,0.0
1326915146,0.0,0.0,0.0
1500212631,0.0,0.0,0.0
1206462566,0.0,1.0,0.0
1501875507,0.0,0.0,0.0
1527454111,1.0,0.0,0.0
1520443685,0.0,0.0,0.0
1209708820,0.0,1.0,0.0
1212762671,0.0,1.0,0.0
1506048922,0.0,0.0,0.0
1339892189,0.0,1.0,1.0
1092469675,0.0,1.0,0.0
1506994805,0.0,0.0,0.0
1511358958,0.0,1.0,0.0
1512756619,0.0,1.0,0.0
1519703299,0.0,1.0,0.0
1244909330,0.0,1.0,0.0
1516156474,0.0,0.0,0.0
1521462901,0.0,1.0,0.0
1505253620,0.0,0.0,0.0
1166124307,0.0,0.0,0.0
1507254750,0.0,1.0,0.0
1510236847,0.0,0.0,0.0
1515790612,0.0,0.0,0.0
1515419248,0.0,1.0,0.0
1278707262,0.0,1.0,0.0
1515400829,0.0,0.0,0.0
1207509514,0.0,1.0,0.0
1516165353,0.0,0.0,0.0
1163609872,0.0,1.0,0.0
1515409474,0.0,1.0,0.0
1513324185,0.0,1.0,0.0
1191785733,0.0,0.0,0.0
1500059571,0.0,1.0,0.0
1509309056,0.0,1.0,0.0
1509014431,0.0,0.0,0.0
1521237040,0.0,1.0,0.0
1515045822,0.0,0.0,0.0
1515168191,0.0,1.0,0.0
1508176567,0.0,1.0,0.0
1528059618,0.0,0.0,0.0
1526471167,0.0,1.0,0.0
1216756273,0.0,1.0,0.0
1500211734,0.0,0.0,0.0
1506024901,0.0,0.0,0.0
1323867937,0.0,0.0,1.0
1525018872,1.0,0.0,0.0
1327288232,0.0,0.0,0.0
1514148176,0.0,1.0,0.0
1148403267,0.0,1.0,0.0
1505336866,1.0,0.0,0.0
1526595984,0.0,0.0,0.0
1523104526,0.0,1.0,0.0
1283374436,0.0,0.0,0.0
1161274931,1.0,0.0,0.0
1519107387,0.0,0.0,0.0
1506443882,0.0,1.0,0.0
1502086410,0.0,0.0,0.0
1514346047,0.0,0.0,0.0
1520326042,0.0,0.0,0.0
1507868355,0.0,1.0,0.0
1502447764,0.0,0.0,0.0
1261233650,0.0,0.0,0.0
1508575421,0.0,0.0,0.0
1512584943,0.0,0.0,0.0
1527556129,0.0,1.0,0.0
1506078355,0.0,0.0,0.0
1079775658,0.0,0.0,0.0
1097261877,0.0,0.0,0.0
1515034700,0.0,0.0,0.0
1520691230,1.0,1.0,0.0
1169559471,0.0,1.0,0.0
1515301533,0.0,1.0,0.0
1513904494,0.0,1.0,0.0
1265281821,0.0,1.0,0.0
1297190307,0.0,0.0,0.0
1511693715,0.0,0.0,0.0
1501811745,0.0,0.0,0.0
1248991306,0.0,0.0,0.0
1520251822,0.0,1.0,0.0
1526544778,0.0,1.0,0.0
1188553656,0.0,1.0,0.0
1512827734,0.0,0.0,0.0
1501541209,0.0,0.0,0.0
1218704487,0.0,1.0,0.0
1505127960,0.0,0.0,0.0
1504573188,0.0,1.0,0.0
1510748498,1.0,0.0,0.0
1143730985,0.0,1.0,0.0
1519386617,0.0,1.0,0.0
1296470643,0.0,1.0,0.0
1242722934,0.0,1.0,0.0
1151138953,0.0,1.0,0.0
1521260057,0.0,0.0,0.0
1310382366,0.0,0.0,0.0
1508609607,0.0,0.0,0.0
1160831262,0.0,1.0,0.0
1308301517,1.0,1.0,0.0
1233108492,0.0,1.0,0.0
1171167149,0.0,1.0,0.0
1511315026,0.0,1.0,0.0
1522788173,0.0,1.0,0.0
1506577800,0.0,1.0,0.0
1218801607,0.0,1.0,0.0
1283474693,0.0,1.0,0.0
1511194344,0.0,1.0,0.0
1516307807,1.0,1.0,0.0
1506484993,0.0,1.0,0.0
1500630941,0.0,1.0,0.0
1524487248,0.0,1.0,0.0
1516780676,0.0,1.0,1.0
1523895288,0.0,0.0,0.0
1237463926,0.0,0.0,0.0
1511469061,0.0,1.0,0.0
1506289427,0.0,0.0,0.0
1319925849,0.0,1.0,0.0
1096800393,0.0,1.0,0.0
1512345878,0.0,1.0,0.0
1525033635,0.0,1.0,0.0
1281366011,0.0,1.0,0.0
1177086718,0.0,1.0,0.0
1518701958,0.0,0.0,0.0
1523168556,0.0,1.0,0.0
1518767369,0.0,1.0,0.0
1505170175,0.0,1.0,0.0
1504158523,0.0,1.0,0.0
1201748773,0.0,0.0,0.0
1524749917,0.0,1.0,0.0
1522970875,0.0,0.0,0.0
1503675767,0.0,0.0,0.0
1114924011,0.0,1.0,0.0
1506033757,0.0,1.0,0.0
1500064653,0.0,1.0,0.0
1506739939,0.0,1.0,0.0
1506171059,1.0,0.0,0.0
1519712740,0.0,1.0,0.0
1207069784,0.0,0.0,0.0
1513671884,0.0,0.0,0.0
1097424831,1.0,1.0,0.0
1511942422,0.0,1.0,0.0
1272328197,0.0,1.0,0.0
1524027632,0.0,0.0,0.0
1513448834,0.0,1.0,1.0
1211915479,0.0,1.0,0.0
1093118769,1.0,0.0,0.0
1221388742,0.0,1.0,0.0
1516605782,1.0,1.0,0.0
1258372219,0.0,1.0,0.0
1308006223,0.0,1.0,0.0
1523735377,0.0,1.0,0.0
1524909314,0.0,1.0,0.0
1512757046,1.0,1.0,0.0
1507541476,0.0,1.0,0.0
1513454170,0.0,0.0,0.0
1506515088,0.0,1.0,0.0
1516004981,0.0,0.0,0.0
1506424520,0.0,1.0,0.0
1500072199,0.0,0.0,0.0
1510997159,0.0,1.0,0.0
1509174542,0.0,0.0,0.0
1508462327,0.0,0.0,0.0
1507514083,0.0,1.0,0.0
1513210121,0.0,0.0,0.0
1249724196,0.0,1.0,0.0
1510242660,0.0,1.0,0.0
1526626351,0.0,1.0,0.0
1308872883,0.0,1.0,0.0
1512910464,1.0,1.0,0.0
1156937019,0.0,0.0,0.0
1511859553,0.0,0.0,0.0
1527498826,0.0,0.0,0.0
1212779034,0.0,1.0,0.0
1190668616,0.0,1.0,0.0
1521508146,0.0,1.0,0.0
1204634961,0.0,1.0,0.0
1516201862,0.0,1.0,0.0
1516516737,0.0,1.0,0.0
1261342654,0.0,1.0,0.0
1206554565,0.0,1.0,1.0
1526866899,0.0,1.0,0.0
1215123568,0.0,0.0,0.0
1265141844,0.0,1.0,1.0
1513182927,0.0,0.0,0.0
1511107015,0.0,1.0,0.0
1132531878,0.0,1.0,0.0
1122470519,0.0,1.0,0.0
1346586388,0.0,0.0,0.0
1518837282,1.0,1.0,0.0
1511412777,0.0,0.0,0.0
1253931721,0.0,1.0,0.0
1516648097,0.0,0.0,0.0
1523538847,0.0,1.0,0.0
1501140741,0.0,1.0,0.0
1514909103,0.0,0.0,0.0
1508954329,0.0,0.0,0.0
1500234302,0.0,1.0,0.0
1513756457,1.0,1.0,0.0
1155018217,0.0,1.0,0.0
1160247739,0.0,1.0,0.0
1101012708,0.0,1.0,0.0
1115419891,0.0,1.0,0.0
1192284475,1.0,1.0,0.0
1203493161,1.0,0.0,1.0
1518806437,0.0,1.0,0.0
1518693007,0.0,0.0,0.0
1506346699,0.0,1.0,0.0
1142461356,0.0,0.0,0.0
1500111714,0.0,1.0,0.0
1321410781,0.0,0.0,0.0
1152919018,0.0,1.0,0.0
1159246048,0.0,1.0,0.0
1504979305,0.0,1.0,0.0
1185384795,1.0,1.0,0.0
1292250930,0.0,0.0,0.0
1522090931,0.0,0.0,0.0
1507578764,0.0,0.0,0.0
1507065630,0.0,1.0,0.0
1511625793,0.0,1.0,0.0
1500057840,0.0,0.0,0.0
1512332495,0.0,0.0,0.0
1198276495,0.0,1.0,0.0
1218635045,0.0,1.0,0.0
1506223056,0.0,1.0,0.0
1510873791,0.0,1.0,0.0
1234289690,0.0,1.0,0.0
1525530057,0.0,1.0,0.0
1504117425,0.0,0.0,0.0
1120731205,0.0,0.0,1.0
1503159026,0.0,0.0,0.0
1262436506,0.0,0.0,1.0
1233812636,0.0,0.0,0.0
1152749275,1.0,0.0,0.0
1315257918,0.0,0.0,0.0
1513477575,0.0,0.0,0.0
1333059364,0.0,0.0,0.0
1510858868,0.0,0.0,0.0
1519273148,0.0,1.0,0.0
1511217780,0.0,0.0,0.0
1171609710,0.0,1.0,0.0
1523455398,0.0,0.0,1.0
1513530244,0.0,0.0,0.0
1520639255,0.0,0.0,0.0
1519364072,0.0,0.0,0.0
1508241544,0.0,0.0,0.0
1203494542,0.0,0.0,0.0
1055367540,0.0,0.0,0.0
1511656920,0.0,0.0,0.0
1513778477,0.0,0.0,0.0
1518503677,0.0,1.0,0.0
1280932469,1.0,0.0,1.0
1508934723,0.0,0.0,0.0
1502782282,0.0,0.0,0.0
1509117592,0.0,0.0,0.0
1515517878,0.0,0.0,0.0
1522956417,0.0,0.0,0.0
1506556945,0.0,0.0,0.0
1282830824,0.0,0.0,0.0
1209088944,1.0,0.0,0.0
1292238359,0.0,0.0,0.0
1505582635,1.0,1.0,0.0
1056001865,0.0,0.0,0.0
1502757565,0.0,0.0,0.0
1521448499,0.0,0.0,0.0
1333041025,0.0,1.0,0.0
1154661631,0.0,0.0,0.0
1500231589,0.0,0.0,0.0
1265727750,0.0,0.0,0.0
1264687354,0.0,0.0,0.0
1506112449,0.0,0.0,0.0
1505840374,0.0,0.0,0.0
1345268139,0.0,0.0,0.0
1500494021,0.0,0.0,0.0
1059040880,0.0,0.0,0.0
1522349887,0.0,0.0,0.0
1236354277,0.0,0.0,0.0
1512330366,0.0,0.0,0.0
1522222916,0.0,0.0,0.0
1510794078,0.0,0.0,0.0
1509836539,0.0,0.0,0.0
1153344654,1.0,0.0,0.0
1198261456,0.0,0.0,0.0
1508458387,0.0,0.0,0.0
1515998275,0.0,0.0,0.0
1519576941,0.0,1.0,0.0
1505846692,0.0,0.0,0.0
1134792294,0.0,0.0,0.0
1160680871,0.0,0.0,0.0
1512432730,0.0,0.0,0.0
1519395000,0.0,0.0,0.0
1190398732,0.0,0.0,0.0
1276203307,0.0,0.0,0.0
1243913202,1.0,0.0,0.0
1507431136,0.0,0.0,0.0
1500064524,0.0,0.0,0.0
1511468243,0.0,1.0,0.0
1290211966,0.0,0.0,0.0
1508644706,0.0,0.0,0.0
1508513684,0.0,0.0,0.0
1520572623,0.0,0.0,0.0
1502276366,0.0,0.0,0.0
1501053928,0.0,0.0,0.0
1506535064,1.0,0.0,0.0
1265521960,0.0,0.0,0.0
1154032510,0.0,0.0,0.0
1509734866,0.0,0.0,0.0
1508241934,0.0,0.0,0.0
1204281709,0.0,0.0,0.0
1508639134,0.0,0.0,0.0
1308825217,0.0,0.0,0.0
1223848648,0.0,0.0,0.0
1506670035,0.0,0.0,0.0
1142897290,0.0,1.0,0.0
1523670593,0.0,0.0,0.0
1117447607,0.0,0.0,0.0
1500467164,0.0,0.0,0.0
1506973707,0.0,1.0,0.0
1502693270,0.0,0.0,0.0
1254685657,0.0,0.0,0.0
1506683561,0.0,1.0,0.0
1213705293,0.0,0.0,0.0
1506809977,0.0,0.0,0.0
1271236882,0.0,0.0,1.0
1262989214,0.0,0.0,0.0
1213123854,0.0,0.0,0.0
1500068824,0.0,0.0,0.0
1324083001,0.0,0.0,0.0
1503254429,0.0,0.0,0.0
1279874531,0.0,0.0,0.0
1254816605,0.0,1.0,0.0
1092726907,0.0,0.0,0.0
1506057347,0.0,0.0,0.0
1224136636,0.0,0.0,0.0
1277118760,0.0,0.0,0.0
1220160946,0.0,0.0,0.0
1500166400,0.0,0.0,0.0
1267486686,1.0,0.0,0.0
1269895295,0.0,0.0,0.0
1352340318,0.0,0.0,0.0
1285470458,0.0,0.0,0.0
1512986492,0.0,0.0,0.0
1519324267,0.0,0.0,0.0
1127863212,0.0,0.0,0.0
1522861903,0.0,0.0,0.0
1519242472,0.0,0.0,0.0
1514491031,0.0,0.0,0.0
1523816766,0.0,0.0,1.0
1523140740,0.0,0.0,0.0
1508341784,0.0,0.0,0.0
1518225183,0.0,0.0,0.0
1520052047,0.0,0.0,0.0
1196348332,0.0,0.0,1.0
1509832881,0.0,0.0,0.0
1222889430,0.0,0.0,1.0
1504576168,0.0,0.0,0.0
1301665314,0.0,0.0,0.0
1505000764,0.0,0.0,0.0
1509179839,0.0,0.0,0.0
1231791059,0.0,0.0,0.0
1509856660,0.0,1.0,0.0
1317029400,0.0,0.0,0.0
1512319484,0.0,0.0,0.0
1288056664,0.0,0.0,0.0
1311292036,0.0,0.0,0.0
1341228143,0.0,0.0,0.0
1214180596,0.0,0.0,0.0
1501707616,0.0,0.0,0.0
1507883423,0.0,0.0,0.0
1510849881,0.0,0.0,0.0
1147438239,0.0,0.0,0.0
1267817724,0.0,0.0,0.0
1500169259,0.0,0.0,0.0
1154866739,0.0,0.0,0.0
1521320654,0.0,0.0,0.0
1523237249,0.0,0.0,0.0
1516817877,0.0,0.0,0.0
1515233495,0.0,0.0,0.0
1502281390,0.0,0.0,0.0
1522106659,0.0,0.0,0.0
1503246922,0.0,0.0,0.0
1521755358,0.0,0.0,1.0
1513186520,0.0,0.0,0.0
1277394434,0.0,0.0,1.0
1515993421,0.0,0.0,0.0
1523069290,0.0,0.0,0.0
1505984507,0.0,0.0,0.0
1333682029,0.0,0.0,0.0
1286298339,0.0,0.0,0.0
1203280849,1.0,0.0,0.0
1504804874,0.0,0.0,0.0
1267306220,0.0,0.0,0.0
1513539751,0.0,0.0,0.0
1511238358,0.0,0.0,0.0
1507019450,0.0,1.0,0.0
1512242176,0.0,0.0,0.0
1164409974,0.0,0.0,0.0
1519296899,0.0,0.0,0.0
1523090273,0.0,0.0,0.0
1513948752,0.0,0.0,0.0
1510447903,0.0,0.0,0.0
1519591163,0.0,0.0,0.0
1521027342,0.0,0.0,0.0
1521434040,0.0,0.0,0.0
1508298088,0.0,1.0,0.0
1520143663,0.0,0.0,0.0
1518515716,0.0,0.0,0.0
1204389787,0.0,0.0,0.0
1092397689,0.0,0.0,0.0
1136240357,0.0,0.0,0.0
1509510887,0.0,1.0,0.0
1511310974,0.0,0.0,1.0
1521027832,0.0,0.0,0.0
1513771706,0.0,0.0,0.0
1218682359,0.0,0.0,0.0
1521980968,0.0,0.0,0.0
1296431227,0.0,0.0,0.0
1201546051,0.0,0.0,0.0
1516352362,0.0,0.0,0.0
